referencedate,area,areaid,daytotal,daydiff,totalvaccinations,totaldistinctpersons,dailydose1,dailydose2,dailydose3,totaldose1,totaldose2,totaldose3
2025-01-10 00:00:00,ΑΡΤΑΣ,401,0,-10,129506,46477,0,0,0,46477,45987,42332
2025-01-10 00:00:00,ΑΧΑΪΑΣ,702,52,52,617266,224614,0,0,52,224614,214289,192403
2025-01-10 00:00:00,ΒΟΙΩΤΙΑΣ,801,6,1,245362,90586,0,0,6,90587,85411,76974
2025-01-10 00:00:00,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,902,125,81,2206127,729018,1,0,124,729028,710851,802192
2025-01-10 00:00:00,ΓΡΕΒΕΝΩΝ,301,0,-6,58276,21066,0,0,0,21066,19781,19887
2025-01-10 00:00:00,ΔΡΑΜΑΣ,101,0,0,161504,57779,0,0,0,57779,55931,52761
2025-01-10 00:00:00,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,903,0,0,184295,64777,0,0,0,64778,60622,58944
2025-01-10 00:00:00,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,904,0,0,1331862,487884,0,0,0,487887,463109,394455
2025-01-10 00:00:00,ΕΒΡΟΥ,102,1,-19,277389,97937,0,0,1,97940,94865,92319
2025-01-10 00:00:00,ΕΥΒΟΙΑΣ,802,20,19,399127,143073,0,0,20,143076,140244,126573
2025-01-10 00:00:00,ΕΥΡΥΤΑΝΙΑΣ,803,0,0,25175,9816,0,0,0,9816,9348,7470
2025-01-10 00:00:00,ΖΑΚΥΝΘΟΥ,601,0,-11,89240,35207,0,0,0,35208,34474,25289
2025-01-10 00:00:00,ΗΛΕΙΑΣ,703,0,0,268366,97986,0,0,0,97987,94945,82683
2025-01-10 00:00:00,ΗΜΑΘΙΑΣ,201,0,0,236495,83847,0,0,0,83847,80581,78262
2025-01-10 00:00:00,ΗΡΑΚΛΕΙΟΥ,1301,0,-3,632111,220556,0,0,0,220559,215948,207783
2025-01-10 00:00:00,ΘΑΣΟΥ,103,0,0,31584,12452,0,0,0,12453,12160,9859
2025-01-10 00:00:00,ΘΕΣΠΡΩΤΙΑΣ,402,0,-2,102431,37918,0,0,0,37918,36344,31139
2025-01-10 00:00:00,ΘΕΣΣΑΛΟΝΙΚΗΣ,202,123,109,2237007,772904,0,0,123,772913,740540,759294
2025-01-10 00:00:00,ΘΗΡΑΣ,1202,1,1,60011,26404,0,0,1,26404,26118,15919
2025-01-10 00:00:00,ΙΘΑΚΗΣ,602,0,0,7046,2500,0,0,0,2500,2417,2231
2025-01-10 00:00:00,ΙΚΑΡΙΑΣ,1101,0,0,18926,6843,0,0,0,6843,6601,5755
2025-01-10 00:00:00,ΙΩΑΝΝΙΝΩΝ,403,0,0,355187,121027,0,0,0,121028,117963,124832
2025-01-10 00:00:00,ΚΑΒΑΛΑΣ,104,0,0,236457,81924,0,0,0,81925,79541,79919
2025-01-10 00:00:00,ΚΑΛΥΜΝΟΥ,1203,0,0,52227,20222,0,0,0,20222,19500,16476
2025-01-10 00:00:00,ΚΑΡΔΙΤΣΑΣ,501,0,-5,215506,78121,0,0,0,78121,75100,66372
2025-01-10 00:00:00,ΚΑΡΠΑΘΟΥ,1204,0,0,15622,5724,0,0,0,5724,5438,4691
2025-01-10 00:00:00,ΚΑΣΤΟΡΙΑΣ,302,0,0,96787,34749,0,0,0,34749,33407,31364
2025-01-10 00:00:00,ΚΕΑΣ-ΚΥΘΝΟΥ,1205,0,0,11307,4386,0,0,0,4386,4094,3182
2025-01-10 00:00:00,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,905,0,-3,2687374,921701,0,0,0,921809,879528,959056
2025-01-10 00:00:00,ΚΕΡΚΥΡΑΣ,603,0,0,228803,84179,0,0,0,84179,82278,73514
2025-01-10 00:00:00,ΚΕΦΑΛΛΗΝΙΑΣ,604,0,-11,77485,28049,0,0,0,28050,27959,25609
2025-01-10 00:00:00,ΚΙΛΚΙΣ,203,0,-5,134246,48779,0,0,0,48779,46559,43651
2025-01-10 00:00:00,ΚΟΖΑΝΗΣ,303,0,0,257501,92761,0,0,0,92761,88417,83645
2025-01-10 00:00:00,ΚΟΡΙΝΘΙΑΣ,1003,0,0,278584,98150,0,0,0,98151,94766,91956
2025-01-10 00:00:00,ΚΩ,1206,0,0,85128,33680,0,0,0,33680,33180,25933
2025-01-10 00:00:00,ΛΑΚΩΝΙΑΣ,1004,2,2,158622,57172,0,0,2,57172,56155,51591
2025-01-10 00:00:00,ΛΑΡΙΣΑΣ,502,0,0,511513,182645,0,0,0,182645,173797,165385
2025-01-10 00:00:00,ΛΑΣΙΘΙΟΥ,1302,0,-7,176789,65842,0,0,0,65842,64562,55586
2025-01-10 00:00:00,ΛΕΣΒΟΥ,1102,0,0,165463,62293,0,0,0,62293,60631,51452
2025-01-10 00:00:00,ΛΕΥΚΑΔΑΣ,605,0,-3,62871,26323,0,0,0,26323,26005,18199
2025-01-10 00:00:00,ΛΗΜΝΟΥ,1103,0,-5,37369,13642,0,0,0,13642,13489,12649
2025-01-10 00:00:00,ΜΑΓΝΗΣΙΑΣ,503,42,42,385567,133674,1,0,41,133675,129625,129093
2025-01-10 00:00:00,ΜΕΣΣΗΝΙΑΣ,1005,0,0,312662,109799,0,0,0,109799,107671,103127
2025-01-10 00:00:00,ΜΗΛΟΥ,1207,0,0,28388,10631,0,0,0,10631,10264,8433
2025-01-10 00:00:00,ΜΥΚΟΝΟΥ,1208,0,0,36414,17711,0,0,0,17711,17559,9340
2025-01-10 00:00:00,ΝΑΞΟΥ,1209,0,-2,41784,16709,0,0,0,16709,16007,11815
2025-01-10 00:00:00,ΝΗΣΩΝ,906,6,6,168918,67016,0,0,6,67017,64331,53190
2025-01-10 00:00:00,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,907,77,36,998914,368208,0,0,77,368213,342254,296831
2025-01-10 00:00:00,ΞΑΝΘΗΣ,105,0,-14,201618,74294,0,0,0,74294,71641,61142
2025-01-10 00:00:00,ΠΑΡΟΥ,1210,0,-4,39623,16454,0,0,0,16454,16803,12454
2025-01-10 00:00:00,ΠΕΙΡΑΙΩΣ,908,0,0,687991,230431,0,0,0,230431,219899,253510
2025-01-10 00:00:00,ΠΕΛΛΑΣ,204,0,-4,254641,94016,0,0,0,94020,89931,77288
2025-01-10 00:00:00,ΠΙΕΡΙΑΣ,205,0,-23,233317,84565,0,0,0,84565,80926,72410
2025-01-10 00:00:00,ΠΡΕΒΕΖΑΣ,404,0,-2,125056,41737,0,0,0,41737,41483,45037
2025-01-10 00:00:00,ΡΕΘΥΜΝΟΥ,1303,0,0,167497,62212,0,0,0,62212,59743,51128
2025-01-10 00:00:00,ΡΟΔΟΠΗΣ,106,0,0,208737,75485,0,0,0,75485,74063,65844
2025-01-10 00:00:00,ΡΟΔΟΥ,1211,0,0,255334,98305,0,0,0,98305,96604,83476
2025-01-10 00:00:00,ΣΑΜΟΥ,1104,0,-1,64121,24023,0,0,0,24023,23663,20010
2025-01-10 00:00:00,ΣΕΡΡΩΝ,206,0,-19,294907,99720,0,0,0,99721,95907,104713
2025-01-10 00:00:00,ΣΠΟΡΑΔΩΝ,504,0,0,29116,11090,0,0,0,11090,10860,8728
2025-01-10 00:00:00,ΣΥΡΟΥ,1212,0,0,50365,19817,0,0,0,19817,20373,16857
2025-01-10 00:00:00,ΤΗΝΟΥ,1213,0,0,20930,7419,0,0,0,7419,7328,7049
2025-01-10 00:00:00,ΤΡΙΚΑΛΩΝ,505,0,0,249571,84638,0,0,0,84638,83896,86085
2025-01-10 00:00:00,ΦΘΙΩΤΙΔΑΣ,804,2,2,284100,97927,0,0,2,97927,95857,95213
2025-01-10 00:00:00,ΦΛΩΡΙΝΑΣ,304,0,0,96519,35097,0,0,0,35097,33608,30236
2025-01-10 00:00:00,ΦΩΚΙΔΑΣ,805,0,-4,55822,21072,0,0,0,21072,20237,16782
2025-01-10 00:00:00,ΧΑΛΚΙΔΙΚΗΣ,207,3,3,206242,74094,0,0,3,74094,72052,64834
2025-01-10 00:00:00,ΧΑΝΙΩΝ,1304,6,6,341273,125416,0,0,6,125417,120549,101937
2025-01-10 00:00:00,ΧΙΟΥ,1105,0,0,117713,42866,0,0,0,42868,42105,41037
2025-01-11 00:00:00,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,701,0,0,353972,126784,0,0,0,126784,121996,112813
2025-01-11 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,901,0,-33,665653,198757,0,0,0,198761,193303,282005
2025-01-11 00:00:00,ΑΝΔΡΟΥ,1201,0,0,20525,7498,0,0,0,7498,7240,6333
2025-01-11 00:00:00,ΑΡΓΟΛΙΔΑΣ,1001,0,0,205020,76367,0,0,0,76367,74845,62523
2025-01-11 00:00:00,ΑΡΚΑΔΙΑΣ,1002,0,0,152982,53638,0,0,0,53638,51560,51845
2025-01-11 00:00:00,ΑΡΤΑΣ,401,0,0,129506,46477,0,0,0,46477,45987,42332
2025-01-11 00:00:00,ΑΧΑΪΑΣ,702,0,-52,617266,224614,0,0,0,224614,214289,192403
2025-01-11 00:00:00,ΒΟΙΩΤΙΑΣ,801,0,-6,245362,90586,0,0,0,90587,85411,76974
2025-01-11 00:00:00,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,902,0,-125,2206127,729018,0,0,0,729028,710851,802192
2025-01-11 00:00:00,ΓΡΕΒΕΝΩΝ,301,0,0,58276,21066,0,0,0,21066,19781,19887
2025-01-11 00:00:00,ΔΡΑΜΑΣ,101,0,0,161504,57779,0,0,0,57779,55931,52761
2025-01-11 00:00:00,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,903,0,0,184295,64777,0,0,0,64778,60622,58944
2025-01-11 00:00:00,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,904,0,0,1331862,487884,0,0,0,487887,463109,394455
2025-01-11 00:00:00,ΕΒΡΟΥ,102,0,-1,277389,97937,0,0,0,97940,94865,92319
2025-01-11 00:00:00,ΕΥΒΟΙΑΣ,802,0,-20,399127,143073,0,0,0,143076,140244,126573
2025-01-11 00:00:00,ΕΥΡΥΤΑΝΙΑΣ,803,0,0,25175,9816,0,0,0,9816,9348,7470
2025-01-11 00:00:00,ΖΑΚΥΝΘΟΥ,601,0,0,89240,35207,0,0,0,35208,34474,25289
2025-01-11 00:00:00,ΗΛΕΙΑΣ,703,0,0,268366,97986,0,0,0,97987,94945,82683
2025-01-11 00:00:00,ΗΜΑΘΙΑΣ,201,0,0,236495,83847,0,0,0,83847,80581,78262
2025-01-11 00:00:00,ΗΡΑΚΛΕΙΟΥ,1301,0,0,632111,220556,0,0,0,220559,215948,207783
2025-01-11 00:00:00,ΘΑΣΟΥ,103,0,0,31584,12452,0,0,0,12453,12160,9859
2025-01-11 00:00:00,ΘΕΣΠΡΩΤΙΑΣ,402,0,0,102431,37918,0,0,0,37918,36344,31139
2025-01-11 00:00:00,ΘΕΣΣΑΛΟΝΙΚΗΣ,202,0,-123,2237007,772904,0,0,0,772913,740540,759294
2025-01-11 00:00:00,ΘΗΡΑΣ,1202,0,-1,60011,26404,0,0,0,26404,26118,15919
2025-01-11 00:00:00,ΙΘΑΚΗΣ,602,0,0,7046,2500,0,0,0,2500,2417,2231
2025-01-11 00:00:00,ΙΚΑΡΙΑΣ,1101,0,0,18926,6843,0,0,0,6843,6601,5755
2025-01-11 00:00:00,ΙΩΑΝΝΙΝΩΝ,403,0,0,355187,121027,0,0,0,121028,117963,124832
2025-01-11 00:00:00,ΚΑΒΑΛΑΣ,104,0,0,236457,81924,0,0,0,81925,79541,79919
2025-01-11 00:00:00,ΚΑΛΥΜΝΟΥ,1203,0,0,52227,20222,0,0,0,20222,19500,16476
2025-01-11 00:00:00,ΚΑΡΔΙΤΣΑΣ,501,0,0,215506,78121,0,0,0,78121,75100,66372
2025-01-11 00:00:00,ΚΑΡΠΑΘΟΥ,1204,0,0,15622,5724,0,0,0,5724,5438,4691
2025-01-11 00:00:00,ΚΑΣΤΟΡΙΑΣ,302,0,0,96787,34749,0,0,0,34749,33407,31364
2025-01-11 00:00:00,ΚΕΑΣ-ΚΥΘΝΟΥ,1205,0,0,11307,4386,0,0,0,4386,4094,3182
2025-01-11 00:00:00,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,905,0,0,2687374,921701,0,0,0,921809,879528,959056
2025-01-11 00:00:00,ΚΕΡΚΥΡΑΣ,603,0,0,228803,84179,0,0,0,84179,82278,73514
2025-01-11 00:00:00,ΚΕΦΑΛΛΗΝΙΑΣ,604,0,0,77485,28049,0,0,0,28050,27959,25609
2025-01-11 00:00:00,ΚΙΛΚΙΣ,203,0,0,134246,48779,0,0,0,48779,46559,43651
2025-01-11 00:00:00,ΚΟΖΑΝΗΣ,303,0,0,257501,92761,0,0,0,92761,88417,83645
2025-01-11 00:00:00,ΚΟΡΙΝΘΙΑΣ,1003,0,0,278584,98150,0,0,0,98151,94766,91956
2025-01-11 00:00:00,ΚΩ,1206,0,0,85128,33680,0,0,0,33680,33180,25933
2025-01-11 00:00:00,ΛΑΚΩΝΙΑΣ,1004,0,-2,158622,57172,0,0,0,57172,56155,51591
2025-01-11 00:00:00,ΛΑΡΙΣΑΣ,502,0,0,511513,182645,0,0,0,182645,173797,165385
2025-01-11 00:00:00,ΛΑΣΙΘΙΟΥ,1302,0,0,176789,65842,0,0,0,65842,64562,55586
2025-01-11 00:00:00,ΛΕΣΒΟΥ,1102,0,0,165463,62293,0,0,0,62293,60631,51452
2025-01-11 00:00:00,ΛΕΥΚΑΔΑΣ,605,0,0,62871,26323,0,0,0,26323,26005,18199
2025-01-11 00:00:00,ΛΗΜΝΟΥ,1103,0,0,37369,13642,0,0,0,13642,13489,12649
2025-01-11 00:00:00,ΜΑΓΝΗΣΙΑΣ,503,0,-42,385567,133674,0,0,0,133675,129625,129093
2025-01-11 00:00:00,ΜΕΣΣΗΝΙΑΣ,1005,0,0,312662,109799,0,0,0,109799,107671,103127
2025-01-11 00:00:00,ΜΗΛΟΥ,1207,0,0,28388,10631,0,0,0,10631,10264,8433
2025-01-11 00:00:00,ΜΥΚΟΝΟΥ,1208,0,0,36414,17711,0,0,0,17711,17559,9340
2025-01-11 00:00:00,ΝΑΞΟΥ,1209,0,0,41784,16709,0,0,0,16709,16007,11815
2025-01-11 00:00:00,ΝΗΣΩΝ,906,0,-6,168918,67016,0,0,0,67017,64331,53190
2025-01-11 00:00:00,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,907,0,-77,998914,368208,0,0,0,368213,342254,296831
2025-01-11 00:00:00,ΞΑΝΘΗΣ,105,0,0,201618,74294,0,0,0,74294,71641,61142
2025-01-11 00:00:00,ΠΑΡΟΥ,1210,0,0,39623,16454,0,0,0,16454,16803,12454
2025-01-11 00:00:00,ΠΕΙΡΑΙΩΣ,908,0,0,687991,230431,0,0,0,230431,219899,253510
2025-01-11 00:00:00,ΠΕΛΛΑΣ,204,0,0,254641,94016,0,0,0,94020,89931,77288
2025-01-11 00:00:00,ΠΙΕΡΙΑΣ,205,0,0,233317,84565,0,0,0,84565,80926,72410
2025-01-11 00:00:00,ΠΡΕΒΕΖΑΣ,404,0,0,125056,41737,0,0,0,41737,41483,45037
2025-01-11 00:00:00,ΡΕΘΥΜΝΟΥ,1303,0,0,167497,62212,0,0,0,62212,59743,51128
2025-01-11 00:00:00,ΡΟΔΟΠΗΣ,106,0,0,208737,75485,0,0,0,75485,74063,65844
2025-01-11 00:00:00,ΡΟΔΟΥ,1211,0,0,255334,98305,0,0,0,98305,96604,83476
2025-01-11 00:00:00,ΣΑΜΟΥ,1104,0,0,64121,24023,0,0,0,24023,23663,20010
2025-01-11 00:00:00,ΣΕΡΡΩΝ,206,0,0,294907,99720,0,0,0,99721,95907,104713
2025-01-11 00:00:00,ΣΠΟΡΑΔΩΝ,504,0,0,29116,11090,0,0,0,11090,10860,8728
2025-01-11 00:00:00,ΣΥΡΟΥ,1212,0,0,50365,19817,0,0,0,19817,20373,16857
2025-01-11 00:00:00,ΤΗΝΟΥ,1213,0,0,20930,7419,0,0,0,7419,7328,7049
2025-01-11 00:00:00,ΤΡΙΚΑΛΩΝ,505,0,0,249571,84638,0,0,0,84638,83896,86085
2025-01-11 00:00:00,ΦΘΙΩΤΙΔΑΣ,804,0,-2,284100,97927,0,0,0,97927,95857,95213
2025-01-11 00:00:00,ΦΛΩΡΙΝΑΣ,304,0,0,96519,35097,0,0,0,35097,33608,30236
2025-01-11 00:00:00,ΦΩΚΙΔΑΣ,805,0,0,55822,21072,0,0,0,21072,20237,16782
2025-01-11 00:00:00,ΧΑΛΚΙΔΙΚΗΣ,207,0,-3,206242,74094,0,0,0,74094,72052,64834
2025-01-11 00:00:00,ΧΑΝΙΩΝ,1304,0,-6,341273,125416,0,0,0,125417,120549,101937
2025-01-11 00:00:00,ΧΙΟΥ,1105,0,0,117713,42866,0,0,0,42868,42105,41037
2025-01-12 00:00:00,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,701,0,0,353972,126784,0,0,0,126784,121996,112813
2025-01-12 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,901,0,0,665653,198757,0,0,0,198761,193303,282005
2025-01-12 00:00:00,ΑΝΔΡΟΥ,1201,0,0,20525,7498,0,0,0,7498,7240,6333
2025-01-12 00:00:00,ΑΡΓΟΛΙΔΑΣ,1001,0,0,205020,76367,0,0,0,76367,74845,62523
2025-01-12 00:00:00,ΑΡΚΑΔΙΑΣ,1002,0,0,152982,53638,0,0,0,53638,51560,51845
2025-01-12 00:00:00,ΑΡΤΑΣ,401,0,0,129506,46477,0,0,0,46477,45987,42332
2025-01-12 00:00:00,ΑΧΑΪΑΣ,702,0,0,617266,224614,0,0,0,224614,214289,192403
2025-01-12 00:00:00,ΒΟΙΩΤΙΑΣ,801,0,0,245362,90586,0,0,0,90587,85411,76974
2025-01-12 00:00:00,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,902,0,0,2206127,729018,0,0,0,729028,710851,802192
2025-01-12 00:00:00,ΓΡΕΒΕΝΩΝ,301,0,0,58276,21066,0,0,0,21066,19781,19887
2025-01-12 00:00:00,ΔΡΑΜΑΣ,101,0,0,161504,57779,0,0,0,57779,55931,52761
2025-01-12 00:00:00,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,903,0,0,184295,64777,0,0,0,64778,60622,58944
2025-01-12 00:00:00,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,904,0,0,1331862,487884,0,0,0,487887,463109,394455
2025-01-12 00:00:00,ΕΒΡΟΥ,102,0,0,277389,97937,0,0,0,97940,94865,92319
2025-01-12 00:00:00,ΕΥΒΟΙΑΣ,802,0,0,399127,143073,0,0,0,143076,140244,126573
2025-01-12 00:00:00,ΕΥΡΥΤΑΝΙΑΣ,803,0,0,25175,9816,0,0,0,9816,9348,7470
2025-01-12 00:00:00,ΖΑΚΥΝΘΟΥ,601,0,0,89240,35207,0,0,0,35208,34474,25289
2025-01-12 00:00:00,ΗΛΕΙΑΣ,703,0,0,268366,97986,0,0,0,97987,94945,82683
2025-01-12 00:00:00,ΗΜΑΘΙΑΣ,201,0,0,236495,83847,0,0,0,83847,80581,78262
2025-01-12 00:00:00,ΗΡΑΚΛΕΙΟΥ,1301,0,0,632111,220556,0,0,0,220559,215948,207783
2025-01-12 00:00:00,ΘΑΣΟΥ,103,0,0,31584,12452,0,0,0,12453,12160,9859
2025-01-12 00:00:00,ΘΕΣΠΡΩΤΙΑΣ,402,0,0,102431,37918,0,0,0,37918,36344,31139
2025-01-12 00:00:00,ΘΕΣΣΑΛΟΝΙΚΗΣ,202,0,0,2237007,772904,0,0,0,772913,740540,759294
2025-01-12 00:00:00,ΘΗΡΑΣ,1202,0,0,60011,26404,0,0,0,26404,26118,15919
2025-01-12 00:00:00,ΙΘΑΚΗΣ,602,0,0,7046,2500,0,0,0,2500,2417,2231
2025-01-12 00:00:00,ΙΚΑΡΙΑΣ,1101,0,0,18926,6843,0,0,0,6843,6601,5755
2025-01-12 00:00:00,ΙΩΑΝΝΙΝΩΝ,403,0,0,355187,121027,0,0,0,121028,117963,124832
2025-01-12 00:00:00,ΚΑΒΑΛΑΣ,104,0,0,236457,81924,0,0,0,81925,79541,79919
2025-01-12 00:00:00,ΚΑΛΥΜΝΟΥ,1203,0,0,52227,20222,0,0,0,20222,19500,16476
2025-01-12 00:00:00,ΚΑΡΔΙΤΣΑΣ,501,0,0,215506,78121,0,0,0,78121,75100,66372
2025-01-12 00:00:00,ΚΑΡΠΑΘΟΥ,1204,0,0,15622,5724,0,0,0,5724,5438,4691
2025-01-12 00:00:00,ΚΑΣΤΟΡΙΑΣ,302,0,0,96787,34749,0,0,0,34749,33407,31364
2025-01-12 00:00:00,ΚΕΑΣ-ΚΥΘΝΟΥ,1205,0,0,11307,4386,0,0,0,4386,4094,3182
2025-01-12 00:00:00,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,905,0,0,2687374,921701,0,0,0,921809,879528,959056
2025-01-12 00:00:00,ΚΕΡΚΥΡΑΣ,603,0,0,228803,84179,0,0,0,84179,82278,73514
2025-01-12 00:00:00,ΚΕΦΑΛΛΗΝΙΑΣ,604,0,0,77485,28049,0,0,0,28050,27959,25609
2025-01-12 00:00:00,ΚΙΛΚΙΣ,203,0,0,134246,48779,0,0,0,48779,46559,43651
2025-01-12 00:00:00,ΚΟΖΑΝΗΣ,303,0,0,257501,92761,0,0,0,92761,88417,83645
2025-01-12 00:00:00,ΚΟΡΙΝΘΙΑΣ,1003,0,0,278584,98150,0,0,0,98151,94766,91956
2025-01-12 00:00:00,ΚΩ,1206,0,0,85128,33680,0,0,0,33680,33180,25933
2025-01-12 00:00:00,ΛΑΚΩΝΙΑΣ,1004,0,0,158622,57172,0,0,0,57172,56155,51591
2025-01-12 00:00:00,ΛΑΡΙΣΑΣ,502,0,0,511513,182645,0,0,0,182645,173797,165385
2025-01-12 00:00:00,ΛΑΣΙΘΙΟΥ,1302,0,0,176789,65842,0,0,0,65842,64562,55586
2025-01-12 00:00:00,ΛΕΣΒΟΥ,1102,0,0,165463,62293,0,0,0,62293,60631,51452
2025-01-12 00:00:00,ΛΕΥΚΑΔΑΣ,605,0,0,62871,26323,0,0,0,26323,26005,18199
2025-01-12 00:00:00,ΛΗΜΝΟΥ,1103,0,0,37369,13642,0,0,0,13642,13489,12649
2025-01-12 00:00:00,ΜΑΓΝΗΣΙΑΣ,503,0,0,385567,133674,0,0,0,133675,129625,129093
2025-01-12 00:00:00,ΜΕΣΣΗΝΙΑΣ,1005,0,0,312662,109799,0,0,0,109799,107671,103127
2025-01-12 00:00:00,ΜΗΛΟΥ,1207,0,0,28388,10631,0,0,0,10631,10264,8433
2025-01-12 00:00:00,ΜΥΚΟΝΟΥ,1208,0,0,36414,17711,0,0,0,17711,17559,9340
2025-01-12 00:00:00,ΝΑΞΟΥ,1209,0,0,41784,16709,0,0,0,16709,16007,11815
2025-01-12 00:00:00,ΝΗΣΩΝ,906,0,0,168918,67016,0,0,0,67017,64331,53190
2025-01-12 00:00:00,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,907,0,0,998914,368208,0,0,0,368213,342254,296831
2025-01-12 00:00:00,ΞΑΝΘΗΣ,105,0,0,201618,74294,0,0,0,74294,71641,61142
2025-01-12 00:00:00,ΠΑΡΟΥ,1210,0,0,39623,16454,0,0,0,16454,16803,12454
2025-01-12 00:00:00,ΠΕΙΡΑΙΩΣ,908,0,0,687991,230431,0,0,0,230431,219899,253510
2025-01-12 00:00:00,ΠΕΛΛΑΣ,204,0,0,254641,94016,0,0,0,94020,89931,77288
2025-01-12 00:00:00,ΠΙΕΡΙΑΣ,205,0,0,233317,84565,0,0,0,84565,80926,72410
2025-01-12 00:00:00,ΠΡΕΒΕΖΑΣ,404,0,0,125056,41737,0,0,0,41737,41483,45037
2025-01-12 00:00:00,ΡΕΘΥΜΝΟΥ,1303,0,0,167497,62212,0,0,0,62212,59743,51128
2025-01-12 00:00:00,ΡΟΔΟΠΗΣ,106,0,0,208737,75485,0,0,0,75485,74063,65844
2025-01-12 00:00:00,ΡΟΔΟΥ,1211,0,0,255334,98305,0,0,0,98305,96604,83476
2025-01-12 00:00:00,ΣΑΜΟΥ,1104,0,0,64121,24023,0,0,0,24023,23663,20010
2025-01-12 00:00:00,ΣΕΡΡΩΝ,206,0,0,294907,99720,0,0,0,99721,95907,104713
2025-01-12 00:00:00,ΣΠΟΡΑΔΩΝ,504,0,0,29116,11090,0,0,0,11090,10860,8728
2025-01-12 00:00:00,ΣΥΡΟΥ,1212,0,0,50365,19817,0,0,0,19817,20373,16857
2025-01-12 00:00:00,ΤΗΝΟΥ,1213,0,0,20930,7419,0,0,0,7419,7328,7049
2025-01-12 00:00:00,ΤΡΙΚΑΛΩΝ,505,0,0,249571,84638,0,0,0,84638,83896,86085
2025-01-12 00:00:00,ΦΘΙΩΤΙΔΑΣ,804,0,0,284100,97927,0,0,0,97927,95857,95213
2025-01-12 00:00:00,ΦΛΩΡΙΝΑΣ,304,0,0,96519,35097,0,0,0,35097,33608,30236
2025-01-12 00:00:00,ΦΩΚΙΔΑΣ,805,0,0,55822,21072,0,0,0,21072,20237,16782
2025-01-12 00:00:00,ΧΑΛΚΙΔΙΚΗΣ,207,0,0,206242,74094,0,0,0,74094,72052,64834
2025-01-12 00:00:00,ΧΑΝΙΩΝ,1304,0,0,341273,125416,0,0,0,125417,120549,101937
2025-01-12 00:00:00,ΧΙΟΥ,1105,0,0,117713,42866,0,0,0,42868,42105,41037
2025-01-13 00:00:00,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,701,16,16,353988,126784,0,0,16,126784,121996,112829
2025-01-13 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,901,32,32,665685,198758,1,0,31,198762,193303,282036
2025-01-13 00:00:00,ΑΝΔΡΟΥ,1201,3,3,20528,7498,0,0,3,7498,7240,6336
2025-01-13 00:00:00,ΑΡΓΟΛΙΔΑΣ,1001,0,0,205020,76367,0,0,0,76367,74845,62523
2025-01-13 00:00:00,ΑΡΚΑΔΙΑΣ,1002,6,6,152988,53638,0,0,6,53638,51560,51851
2025-01-13 00:00:00,ΑΡΤΑΣ,401,0,0,129506,46477,0,0,0,46477,45987,42332
2025-01-13 00:00:00,ΑΧΑΪΑΣ,702,0,0,617266,224614,0,0,0,224614,214289,192403
2025-01-13 00:00:00,ΒΟΙΩΤΙΑΣ,801,0,0,245362,90586,0,0,0,90587,85411,76974
2025-01-13 00:00:00,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,902,57,57,2206184,729018,0,0,57,729028,710851,802249
2025-01-13 00:00:00,ΓΡΕΒΕΝΩΝ,301,0,0,58276,21066,0,0,0,21066,19781,19887
2025-01-13 00:00:00,ΔΡΑΜΑΣ,101,0,0,161504,57779,0,0,0,57779,55931,52761
2025-01-13 00:00:00,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,903,14,14,184309,64777,0,0,14,64778,60622,58958
2025-01-13 00:00:00,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,904,77,77,1331939,487885,1,0,76,487888,463109,394531
2025-01-13 00:00:00,ΕΒΡΟΥ,102,0,0,277389,97937,0,0,0,97940,94865,92319
